link,option
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62092,9817
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62092,9818
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62092,9819
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62092,9820
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62092,9821
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62092,9822
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62092,9823
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62092,9824
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62092,9825
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62092,9826
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62092,9827
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62113,9828
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62113,9829
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62113,9830
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62113,9831
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62113,9832
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62113,9833
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62156,9834
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62156,9835
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62156,9836
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62156,9838
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62156,9839
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62156,9840
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62156,9841
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62156,9842
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62186,9843
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62186,9844
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62186,9845
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62186,9846
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62186,9847
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62186,9848
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62186,9849
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62186,9850
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62186,9851
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62204,9852
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62204,9853
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62204,9854
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62204,9855
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62204,9856
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62204,9857
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62259,9858
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62259,9859
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62259,9860
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62259,9861
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62259,9862
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62259,9863
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62259,9864
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62259,9865
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62259,9866
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62259,9867
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62278,9868
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62278,9869
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62278,9870
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62278,9871
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62278,9872
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62278,9873
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62315,9874
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62315,9875
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62315,9876
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62315,9877
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62315,9878
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62360,9879
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62360,9880
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62360,9881
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62360,9882
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62360,9883
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62360,9884
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62360,9885
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62360,9886
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62387,9887
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62387,9888
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62387,9889
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62387,9890
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62387,9891
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62387,9892
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62387,9893
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62387,9894
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62387,9895
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62387,9896
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62387,9897
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62387,9898
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62387,9899
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62387,9900
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62387,9901
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62387,9902
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62414,9904
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62414,9905
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62414,9906
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62414,9907
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62414,9908
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62414,9909
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62414,9910
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62414,9911
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62414,9913
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62414,9914
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62414,9915
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62414,9916
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62414,9917
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62414,9918
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62414,9919
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62414,9920
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62498,9921
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62498,9922
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62498,9923
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62498,9924
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62498,9925
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62498,9926
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62498,9927
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62498,9928
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62498,9929
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62498,9930
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62498,9931
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62498,9932
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62498,9933
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62498,9935
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62526,9936
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62526,9937
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62526,9938
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62526,9939
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62526,9940
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62549,9941
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62549,9942
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62549,9943
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62549,9944
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62549,9945
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62549,9946
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62549,9947
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62549,9948
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62549,9949
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62549,9950
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62549,9951
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62549,9953
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62549,9954
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62549,9955
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62549,9956
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62549,9957
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62549,9958
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62583,9959
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62583,9960
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62583,9961
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62583,9962
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62583,9963
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62583,9964
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62583,9965
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62583,9966
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62583,9967
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62583,9968
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62640,9969
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62641,9970
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62641,9971
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62641,9972
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62641,9973
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62684,9974
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62684,9976
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62684,9978
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62684,9979
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62684,9980
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62684,9981
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62684,9982
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62682,9984
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62682,9985
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62682,9986
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62682,9987
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62682,9988
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62682,9989
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62682,9990
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62682,9991
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62682,9992
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62682,9993
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62682,9994
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62682,9995
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62682,9998
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62738,9999
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62738,10000
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62738,10001
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62738,10002
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62738,10003
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62738,10004
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62738,10005
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62738,10006
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62738,10007
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62738,10008
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62738,10009
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62738,10010
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62738,10011
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62738,10012
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62738,10013
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62738,10014
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62762,10015
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62762,10016
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62762,10017
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62762,10018
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62762,10019
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62762,10020
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62762,10021
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62762,10022
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62762,10023
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62789,10024
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62789,10025
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62789,10026
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62789,10027
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62789,10028
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62789,10029
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62789,10030
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62789,10031
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62789,10032
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62836,10033
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62836,10034
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62836,10035
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62836,10036
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62864,10037
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62864,10038
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62864,10039
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62864,10040
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62864,10041
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62864,10042
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62864,10043
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62864,10044
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62864,10045
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62864,10046
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62864,10047
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62864,10048
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62864,10049
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62890,10050
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62890,10051
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62890,10052
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62890,10053
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62890,10054
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62890,10055
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62890,10056
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62890,10057
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62890,10058
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62923,10059
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62923,10060
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62923,10061
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62923,10062
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62923,10063
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62923,10064
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62983,10065
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62983,10066
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62983,10067
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62983,10068
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62983,10069
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62983,10070
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62983,10071
https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=62983,10072
